layer_slug_s,b1g_code_s,dct_isPartOf_sm,b1g_status_s,suppressed_b,dc_subject_sm,b1g_dateAccessioned_s,dc_format_s,b1g_keyword_sm,layer_geom_type_s,dct_provenance_s,dct_accrualMethod_s,b1g_image_ss,dct_issued_s,dc_description_s,dc_identifier_s,dct_accessRights_sm,dct_temporal_sm,b1g_date_range_drsim,solr_year_i,dc_rights_s,dct_alternativeTitle_sm,dc_language_sm,dc_title_s,dct_references_s,b1g_dateRetired_s,layer_id_s,b1g_child_record_b,dc_type_sm,dc_publisher_sm,b1g_centroid_ss,Place Names entered manually,Bounding Box,Place Name
019e66a902054f11b698d289bb8cde5e_0,04a-01,04a-01,Active,False,Transportation,11/10/2019,Shapefile,Know Your Roads|MDOT|SHA|Maryland|MDTA|Roads|Maintenance|Roadway|Road|Transportation|Traffic|Infrastructure,Vector,University of Maryland,ArcGIS Hub,,10/19/2019,"This data was developed in response to citizens road maintenance requests from across the state as to whom to contact as the official maintenance authority - be it MDOT State Highway Administration, MDOT Transportation Authority, a county, or a municipality.MDOT SHA Website",https://hub.arcgis.com/datasets/019e66a902054f11b698d289bb8cde5e_0,,2019.0,[2019 TO 2019],2019,Public,Queen Anne's County Maintained Roads,English,"Maintained Roads: Queen Anne's County, Maryland","{""http://schema.org/url"":""http://data.imap.maryland.gov/datasets/019e66a902054f11b698d289bb8cde5e_0"",""http://schema.org/downloadUrl"":""http://data.imap.maryland.gov/datasets/019e66a902054f11b698d289bb8cde5e_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services.arcgis.com/njFNhDsUCentVYJW/arcgis/rest/services/Queen_Annes_County_Maintained_Roads/FeatureServer/0""}",,,False,Dataset|Service,State of Maryland,"38.845,-77.26",Maryland,"-79.51,37.94,-75.01,39.75",Maryland
019cd3b69bc64a878b5dc506b633df84,04a-01,04a-01,Active,False,Imagery and Base Maps|Elevation,3/28/2019,Imagery,MD|MD iMAP|Maryland|LiDAR|Statewide|Maryland Department of Information Technology|DoIT|Shaded Relief|Elevation,Image,University of Maryland,ArcGIS Hub,,1/25/2018,"This is a MD iMAP hosted service. Find more information at http://imap.maryland.gov.This statewide product was created and will continue to be maintained by the Eastern Shore Regional GIS Cooperative (ESRGC). It's a comprehensive mosaic of the most current LiDAR available for the State of Maryland.The creation and maintenance of this dataset, along with the creation of its services, was funded by the Maryland Department of Information Technology.Image Service Link: https://lidar.geodata.md.gov/imap/rest/services/Statewide/MD_statewide_shadedRelief_RGB/ImageServer",https://hub.arcgis.com/datasets/019cd3b69bc64a878b5dc506b633df84,,2015.0,[2015 TO 2015],2015,Public,,English,"Lidar-Derived Shaded Relief, Statewide, Maryland Imap: Maryland, 2015","{""http://schema.org/url"":""http://data.imap.maryland.gov/datasets/019cd3b69bc64a878b5dc506b633df84"",""http://schema.org/downloadUrl"":""http://data.imap.maryland.gov/datasets/019cd3b69bc64a878b5dc506b633df84"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://lidar.geodata.md.gov/imap/rest/services/Statewide/MD_statewide_shadedRelief_RGB/ImageServer""}",,,False,Image|Service,State of Maryland,"38.82,-77.265",Maryland,"-79.52,37.88,-75.01,39.76",Maryland
f6727fbbb8b842d3b30baae05cef24cb_7,04b-24005,04b-24005,Active,False,Utilities and Communication,,Shapefile,BasicServices|Water|utilities,Vector,University of Maryland,ArcGIS Hub,,9/20/2016,"The Wtr_2016 feature class represents water deficient areas as represented on the 2016 Water Basic Services Map.The 2016 Water Basic Services Map was enacted under bill number 18-16 and is part of the Baltimore County Zoning Regulations, 1955 as amended by the bill adopted May 2, 2016. Effective May 16, 2016.There were no deficient areas identified in 2016.",hub.arcgis.com/datasets/f6727fbbb8b842d3b30baae05cef24cb_7,,2020.0,[2020 TO 2020],2020,Public,Basic Services - Water(Empty),English,"Basic Services - Water: Baltimore County, Maryland","{""http://schema.org/url"":""http://bcstat-bc-gis.hub.arcgis.com/datasets/f6727fbbb8b842d3b30baae05cef24cb_7"",""http://schema.org/downloadUrl"":""http://bcstat-bc-gis.hub.arcgis.com/datasets/f6727fbbb8b842d3b30baae05cef24cb_7.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/BasicServices/MapServer/7""}",,,False,Dataset|Service,"Baltimore County, Maryland","-75.2518,-24.1654","Baltimore County, Maryland|Maryland","-148.6978,-78.4074,100.3669,-72.0962",
59e6b46444d14d44b44f410e9aae7f42,04b-24005,04b-24005,Active,False,Imagery and Base Maps,4/5/2019,Imagery,Baltimore|Baltimore County|Orthos|imagery|1995,Image,University of Maryland,ArcGIS Hub,,8/23/2016,Orthophotography for Baltimore County from March/April 1995. This is not a complete countywide dataset and only includes the eastern portion of Baltimore County.,https://hub.arcgis.com/datasets/59e6b46444d14d44b44f410e9aae7f42,,1995.0,[1995 TO 1995],1995,Public,,English,"Orthophotography: Baltimore County, Maryland, 1995","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/59e6b46444d14d44b44f410e9aae7f42"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Imagery/Orthos1995/ImageServer""}",,,False,Image|Service,"Baltimore County, Maryland","39.31,-76.425","Baltimore County, Maryland|Maryland","-76.53,39.19,-76.32,39.43",Maryland
6a0584d9de594f2fbfcc7d5f1e736a30,04b-24005,04b-24005,Active,False,Imagery and Base Maps,4/5/2019,Imagery,Baltimore|Baltimore County|Imagery|Orthos|2001,Image,University of Maryland,ArcGIS Hub,,8/23/2016,Orthophotography for Baltimore County from March/April 2001. This is not a complete data set and only covers the eastern side of Baltimore County.,https://hub.arcgis.com/datasets/6a0584d9de594f2fbfcc7d5f1e736a30,,2001.0,[2001 TO 2001],2001,Public,,English,"Orthophotography: Baltimore County, Maryland, 2001","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/6a0584d9de594f2fbfcc7d5f1e736a30"",""urn:x-esri:serviceType:ArcGIS#ImageMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Imagery/Orthos2001/ImageServer""}",,,False,Image|Service,"Baltimore County, Maryland","39.335,-76.425","Baltimore County, Maryland|Maryland","-76.53,39.19,-76.32,39.48",Maryland
8a865f43e5e74759b368d5ebe9246d9e_2,04b-24005,04b-24005,Active,False,Transportation,4/5/2019,Shapefile,Baltimore County|Light Rail|transportation,Vector,University of Maryland,ArcGIS Hub,,10/26/2016,"Light Rail network in Baltimore County, Maryland.",https://hub.arcgis.com/datasets/8a865f43e5e74759b368d5ebe9246d9e_2,,,[2016 TO 2016],2016,Public,,English,"Light Rail: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/8a865f43e5e74759b368d5ebe9246d9e_2"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/8a865f43e5e74759b368d5ebe9246d9e_2.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Transportation/Transportation/MapServer/2""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.35,-76.64","Baltimore County, Maryland|Maryland","-76.65,39.22,-76.63,39.48","Baltimore County, Maryland|Maryland"
3c899241dc1a49bdb213fa5a4cd43181_7,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,cbca|current|critical area,Vector,University of Maryland,ArcGIS Hub,,8/30/2017,,https://hub.arcgis.com/datasets/3c899241dc1a49bdb213fa5a4cd43181_7,,,[2017 TO 2017],2017,Public,,English,"Current CBCA Land Use Designation: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/3c899241dc1a49bdb213fa5a4cd43181_7"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/3c899241dc1a49bdb213fa5a4cd43181_7.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Environmental/Environmental/MapServer/7""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.31,-76.495","Baltimore County, Maryland|Maryland","-76.67,39.19,-76.32,39.43",Maryland
f5b2f41063cd433097f43ecd8ef7f695_1,04b-24005,04b-24005,Active,False,Boundaries,4/5/2019,Shapefile,chesapeake bay critical area|outer boundary,Vector,University of Maryland,ArcGIS Hub,,8/30/2017,"This data is valid and authoritative for the time period beginning on the date it is approved by the Critical Area Commission, and ending on the date of an approved revision.",https://hub.arcgis.com/datasets/f5b2f41063cd433097f43ecd8ef7f695_1,,,[2017 TO 2017],2017,Public,,English,"CBCA Outer Boundary: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/f5b2f41063cd433097f43ecd8ef7f695_1"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/f5b2f41063cd433097f43ecd8ef7f695_1.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Environmental/Environmental/MapServer/1""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.315,-76.505","Baltimore County, Maryland|Maryland","-76.67,39.2,-76.34,39.43",Maryland
719bbeeeb5c9429984a1badfa3c5c270_2,04b-24005,04b-24005,Active,False,Utilities and Communication,4/5/2019,Shapefile,sewer master plan|petition|baltimore county,Vector,University of Maryland,ArcGIS Hub,,6/8/2017,"This feature class represents the petitioned sewer master plan areas that have been introduced in the CURRENT year's cycle amendment within Baltimore County. All information was gathered from petition and approval documentation, with the property boundaries given on source maps used to compile geographic features from existing digital cadastral data. These features contain spatial data representing the boundaries of petitioned and effective master plans areas, as well as information about the effective date, cycle amendment numbers, associated properties, zoning designations, councilmanic and election districts, feature lineage, location within the BCMD and Urban Rural Demarcation Line (URDL), and links to digital source documentation.The sewer master plan geodatabase includes a feature data set (sewerMasterPlan) containing three feature classes: SCurMasterPlan, sewerCombined and SHisMasterPlan. The feature classes participate in a topology (tsewerMasterPlan). The SCurMasterPlan feature class represents the petitions for the current cycle. The sewerCombined represents the current master plan designation within the county. The SHisMasterPlan contains all of the petitions areas from all cycles. The geodatabase includes relationship classes that associate related table containing information on assessments, councilmanic districts, election districts, lineage (feature level metadata), plan map, recommendations and zoning designations.",https://hub.arcgis.com/datasets/719bbeeeb5c9429984a1badfa3c5c270_2,,,[2017 TO 2017],2017,Public,,English,"Sewer - Current Petition Cycle: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/719bbeeeb5c9429984a1badfa3c5c270_2"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/719bbeeeb5c9429984a1badfa3c5c270_2.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/UtilityMasterPlans/MapServer/2""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.25,-76.72","Baltimore County, Maryland|Maryland","-76.72,39.25,-76.72,39.25","Anne Arundel County, Maryland|Baltimore County, Maryland|Baltimore City County, Maryland|Howard County, Maryland|Maryland"
ff636c1faef241aba1c062a58a504f32_3,04b-24005,04b-24005,Active,False,Location,4/5/2019,Shapefile,baltimore county|design review panels|DRP,Vector,University of Maryland,ArcGIS Hub,,7/12/2017,,https://hub.arcgis.com/datasets/ff636c1faef241aba1c062a58a504f32_3,,,[2017 TO 2017],2017,Public,,English,"Design Review Panels: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/ff636c1faef241aba1c062a58a504f32_3"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/ff636c1faef241aba1c062a58a504f32_3.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/DevelopmentReview/MapServer/3""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.335,-76.575","Baltimore County, Maryland|Maryland","-76.74,39.25,-76.41,39.42","Baltimore County, Maryland|Maryland"
3349bf5e2d4a4f31a8c321a10d11f2f6_2,04b-24005,04b-24005,Active,False,Boundaries,4/5/2019,Shapefile,Baltimore County|Enterprise Zones|Economic|business,Vector,University of Maryland,ArcGIS Hub,,10/6/2016,Stores polygon areas that represent specially zoned areas where businesses receive incentives in return for investments and job creation in the zone.,https://hub.arcgis.com/datasets/3349bf5e2d4a4f31a8c321a10d11f2f6_2,,,[2016 TO 2016],2016,Public,,English,"Enterprise Zones: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/3349bf5e2d4a4f31a8c321a10d11f2f6_2"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/3349bf5e2d4a4f31a8c321a10d11f2f6_2.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Economic/Economic/MapServer/2""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.275,-76.59","Baltimore County, Maryland|Maryland","-76.76,39.21,-76.42,39.34","Baltimore County, Maryland|Maryland"
a224cb11744c4e30b8a2c078281b1b72_4,04b-24005,04b-24005,Active,False,Transportation,4/5/2019,Shapefile,Basic Services|Intersections|utilities,Vector,University of Maryland,ArcGIS Hub,,9/20/2016,"The Int_2016 feature class combined with the TZ_2016 feature class represents the intersections with a level of service rating of D, E or F and the associated commutershed as represented on the 2016 Transportation Basic Services Map. The 2016 Transportation Basic Services Map was enacted under bill number 18-16 and is part of the Baltimore County Zoning Regulations, 1955 as amended by the bill adopted May 2, 2016. Effective May 16, 2016.",https://hub.arcgis.com/datasets/a224cb11744c4e30b8a2c078281b1b72_4,,,[2016 TO 2016],2016,Public,,English,"Basic Services - Intersections: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/a224cb11744c4e30b8a2c078281b1b72_4"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/a224cb11744c4e30b8a2c078281b1b72_4.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/BasicServices/MapServer/4""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.395,-76.595","Baltimore County, Maryland|Maryland","-76.76,39.27,-76.43,39.52","Baltimore County, Maryland|Maryland"
0c722a195460434fb71b92be078c9c10_2,04b-24005,04b-24005,Active,False,Utilities and Communication,4/5/2019,Shapefile,Sewer Basic Services|utilities,Vector,University of Maryland,ArcGIS Hub,,9/20/2016,"The Swr_2016 feature class combined with the RP_2016 feature class represents the sewer deficient areas and areas of concern in the County as represented on the 2016 Sewer Basic Services Map. The 2016 Sewer Basic Services Map was enacted under bill number 18-16 and is part of the Baltimore County Zoning Regulations, 1955 as amended by the bill adopted May 2, 2016. Effective May 16, 2016.",https://hub.arcgis.com/datasets/0c722a195460434fb71b92be078c9c10_2,,,[2016 TO 2016],2016,Public,,English,"Basic Services - Sewer: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/0c722a195460434fb71b92be078c9c10_2"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/0c722a195460434fb71b92be078c9c10_2.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/BasicServices/MapServer/2""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.35,-76.6","Baltimore County, Maryland|Maryland","-76.76,39.27,-76.44,39.43","Baltimore County, Maryland|Maryland"
9d7af81ec68447f2aa3b49e7578d2eae_1,04b-24005,04b-24005,Active,False,Utilities and Communication,4/5/2019,Shapefile,Sewer|Relief Points|utilities,Vector,University of Maryland,ArcGIS Hub,,9/20/2016,"The RP_2016 feature class combined with the Swr_2016 feature class represents the sewer deficient areas and areas of concern in the County as represented on the 2016 Sewer Basic Services Map. The 2016 Sewer Basic Services Map was enacted under bill number 18-16 and is part of the Baltimore County Zoning Regulations, 1955 as amended by the bill adopted May 2, 2016. Effective May 16, 2016.",https://hub.arcgis.com/datasets/9d7af81ec68447f2aa3b49e7578d2eae_1,,,[2016 TO 2016],2016,Public,,English,"Basic Services - Sewer Relief Points: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/9d7af81ec68447f2aa3b49e7578d2eae_1"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/9d7af81ec68447f2aa3b49e7578d2eae_1.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/BasicServices/MapServer/1""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.335,-76.645","Baltimore County, Maryland|Maryland","-76.76,39.28,-76.53,39.39","Baltimore County, Maryland|Maryland"
cc343c9eed344e85a6f14f80b0adc72d_1,04b-24005,04b-24005,Active,False,Elevation,4/5/2019,Shapefile,flood plain|baltimore county|elevation certificates,Vector,University of Maryland,ArcGIS Hub,,7/12/2017,This feature class represents locations of properties that should have elevation certificates in Baltimore County. The points were compiled based on the address information provided on the certificate or other source material. Scanned copies of elevation certificates and other relevant documents are stored in the database as attachments. The attached documents are in PDF format.,https://hub.arcgis.com/datasets/cc343c9eed344e85a6f14f80b0adc72d_1,,,[2017 TO 2017],2017,Public,,English,"Elevation Certificates: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/cc343c9eed344e85a6f14f80b0adc72d_1"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/cc343c9eed344e85a6f14f80b0adc72d_1.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/Floodplain/MapServer/1""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.385,-76.56","Baltimore County, Maryland|Maryland","-76.78,39.2,-76.34,39.57","Baltimore City County, Maryland|Maryland"
7b416fe30e3a400ba2a597ea6c6d03f9_1,04b-24005,04b-24005,Active,False,Transportation,4/5/2019,Shapefile,Metro|Baltimore County|transportation,Vector,University of Maryland,ArcGIS Hub,,10/26/2016,"This layer represents the metro line in Baltimore County, Maryland.",https://hub.arcgis.com/datasets/7b416fe30e3a400ba2a597ea6c6d03f9_1,,,[2016 TO 2016],2016,Public,,English,"Metro Line: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/7b416fe30e3a400ba2a597ea6c6d03f9_1"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/7b416fe30e3a400ba2a597ea6c6d03f9_1.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Transportation/Transportation/MapServer/1""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.38,-76.745","Baltimore County, Maryland|Maryland","-76.78,39.35,-76.71,39.41","Baltimore County, Maryland|Maryland"
b30582ab816548918a209848254a3ef5_3,04b-24005,04b-24005,Active,False,Transportation,4/5/2019,Shapefile,Abandoned Railroad|Baltimore County|transportation,Vector,University of Maryland,ArcGIS Hub,,10/26/2016,"Abandoned Railroads in Baltimore County, MD.",https://hub.arcgis.com/datasets/b30582ab816548918a209848254a3ef5_3,,,[2016 TO 2016],2016,Public,,English,"Abandoned Railroad: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/b30582ab816548918a209848254a3ef5_3"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/b30582ab816548918a209848254a3ef5_3.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Transportation/Transportation/MapServer/3""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.35,-76.6","Baltimore County, Maryland|Maryland","-76.79,39.21,-76.41,39.49","Baltimore County, Maryland|Maryland"
c35fd2232db14392928b2827827e9ab4_5,04b-24005,04b-24005,Active,False,Transportation,4/5/2019,Shapefile,Basic Services|Transportation Zones|transportation|utilities,Vector,University of Maryland,ArcGIS Hub,,9/20/2016,"The TZ_2016 feature class combined with the Int_2016 feature class represents the intersections with a level of service rating of D, E or F and the associated commutershed as represented on the 2016 Transportation Basic Services Map.The 2016 Transportation Basic Services Map was enacted under bill number 18-16 and is part of the Baltimore County Zoning Regulations, 1955 as amended by the bill adopted May 2, 2016. Effective May 16, 2016.",https://hub.arcgis.com/datasets/c35fd2232db14392928b2827827e9ab4_5,,,[2016 TO 2016],2016,Public,,English,"Basic Services - Transportation Zones: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/c35fd2232db14392928b2827827e9ab4_5"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/c35fd2232db14392928b2827827e9ab4_5.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/BasicServices/MapServer/5""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.375,-76.59","Baltimore County, Maryland|Maryland","-76.79,39.26,-76.39,39.49","Baltimore County, Maryland|Maryland"
f7bc8e66a737470386785a07d33cd3c6_0,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,loma|baltimore county|flood plain|letter of map amendment,Vector,University of Maryland,ArcGIS Hub,,7/12/2017,"The LOMA feature class contains features for each address for which a LOMA has been issued by the Federal Emergency Management Agency (FEMA). A LOMA can affect flood zone determination without a map change. The feature class was created by interpreting the information contained on each LOMA and mapping the location(s) for each of the addresses cited in the document. A PDF of the LOMA document was associated to the feature as an attachment. For addresses having more than one LOMA, only a single feature was created and additional attachments were associated to the feature. This feature class contains historical LOMA location/documents not revalidated by FEMA.",https://hub.arcgis.com/datasets/f7bc8e66a737470386785a07d33cd3c6_0,,,[2017 TO 2017],2017,Public,,English,"Letter of Map Amendment (LOMA): Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/f7bc8e66a737470386785a07d33cd3c6_0"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/f7bc8e66a737470386785a07d33cd3c6_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/Floodplain/MapServer/0""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.58","Baltimore County, Maryland|Maryland","-76.82,39.2,-76.34,39.71","Baltimore City County, Maryland|Maryland"
0551d42df59b4dc194df40653518a511_3,04b-24005,04b-24005,Active,False,Location,4/5/2019,Shapefile,Baltimore County|High Schools|education|facilities,Vector,University of Maryland,ArcGIS Hub,,1/6/2017,Locations of high schools for Baltimore County.,https://hub.arcgis.com/datasets/0551d42df59b4dc194df40653518a511_3,,,[2017 TO 2017],2017,Public,,English,"High Schools: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/0551d42df59b4dc194df40653518a511_3"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/0551d42df59b4dc194df40653518a511_3.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Education/SchoolDistricts/MapServer/3""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.42,-76.62","Baltimore County, Maryland|Maryland","-76.82,39.24,-76.42,39.6","Baltimore County, Maryland|Maryland"
