layer_slug_s,b1g_code_s,dct_isPartOf_sm,b1g_status_s,suppressed_b,dc_subject_sm,b1g_dateAccessioned_s,dc_format_s,b1g_keyword_sm,layer_geom_type_s,dct_provenance_s,dct_accrualMethod_s,b1g_image_ss,dct_issued_s,dc_description_s,dc_identifier_s,dct_accessRights_sm,dct_temporal_sm,b1g_date_range_drsim,solr_year_i,dc_rights_s,dct_alternativeTitle_sm,dc_language_sm,dc_title_s,dct_references_s,b1g_dateRetired_s,layer_id_s,b1g_child_record_b,dc_type_sm,dc_publisher_sm,b1g_centroid_ss,Place Names entered manually,Bounding Box,Place Name
553b8f833da94bec99e64a28be12f34d_0,04f-01,04f-01,Active,False,Transportation,10/11/2019,Shapefile,DVRPC|LTS|Bicycle|Stress,Vector,University of Maryland,ArcGIS Hub,,6/13/2019,"LTS is a road classification scheme based on the comfort of bicyclists. DVRPC's LTS assignment is based on the number of lanes, effective vehicle speed, and presence/type of bicycle facility.",https://hub.arcgis.com/datasets/553b8f833da94bec99e64a28be12f34d_0,,2019,[2019 TO 2019],2019,Public,DVRPC Existing Condition Level of Traffic Stress,English,Existing Condition Level of Traffic Stress: Delaware Valley Regional Planning Commission,"{""http://schema.org/downloadUrl"":""http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/553b8f833da94bec99e64a28be12f34d_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://arcgis.dvrpc.org/arcgis/rest/services/AppData/BSTRESSv2_ExistingConditionLTS/FeatureServer/0"",""http://schema.org/url"":""http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/553b8f833da94bec99e64a28be12f34d_0""}",,,False,Dataset|Service,Delaware Valley Regional Planning Commission,"40.06,-75.245","Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-76.11,39.51,-74.38,40.61",Pennsylvania|Delaware|New Jersey|Maryland
06ff3d69fd634efcbc904d97beadad1c_0,04f-01,04f-01,Active,False,Society,6/11/2020,Shapefile,DVRPC|PUMA|LEP|Demographics,Vector,University of Maryland,ArcGIS Hub,,5/22/2020,"*** Board Approved April 25, 2019 ****Please refer to U:\FY2018\Planning\LEP\data\ACS_17_5YR_B16001_PUMAs_metadata.xlsx for full attribute loop up and fields used in making the DVRPC LEP Map Series.Please contact Chris Pollard (cpollard@dvrpc.org) should you have any questions about this dataset.The Delaware Valley Regional Planning Commission (DVRPC) is committed to upholding the principles and intentions of the 1964 Civil Rights Act and related nondiscrimination statutes in all of the Commission s work, including publications, products, communications, public input, and decision-making processes. Language barriers may prohibit people who are Limited in English Proficiency (also known as LEP persons) from obtaining services, information, or participating in public planning processes. To better identify LEP populations and thoroughly evaluate the Commission s efforts to provide meaningful access, DVRPC has produced this Limited-English Proficiency Plan. This is the data that was used to make the maps for the upcoming plan.Public Use Microdata Area (PUMA), are geographies of at least 100,000 people that are nested within states or equivalent entities. States are able to delineate PUMAs within their borders, or use PUMA Criteria provided by the Census Bureau.Census tables used to gather data from the 2013- 2017American Community Survey 5-Year EstimatesACS 2013-2017, Table B16001: Language Spoken at Home by Ability to Speak English for the Population 5 Years and Over. ACS data are derived from a survey and are subject to sampling variablity.*Limited English Proficiency (LEP) refers to those persons that speak English less than ""very well"". DVRPC has mapped the below Language Groups for our Plan.SpanishRussianChineseKoreanVietnameseSource of PUMA boundaries: US Census Bureau. The TIGER/Line Files",https://hub.arcgis.com/datasets/06ff3d69fd634efcbc904d97beadad1c_0,,2013-2017,[2013 TO 2017],2013,Public,DVRPC Limited English Proficiency by Public Use Microdata Area (2017),English,"Limited English Proficiency by Public Use Microdata Area: Delaware Valley, 2017","{""http://schema.org/url"":""https://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/06ff3d69fd634efcbc904d97beadad1c_0"",""http://schema.org/downloadUrl"":""https://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/06ff3d69fd634efcbc904d97beadad1c_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://arcgis.dvrpc.org/portal/rest/services/Demographics/LimitedEngProficiencyPUMA_2017/FeatureServer/0""}",,,False,Dataset|Service,Delaware Valley Regional Planning Commission,"40.06,-75.255","Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-76.13,39.51,-74.38,40.61",Pennsylvania|Delaware|New Jersey|Maryland
438a35cc544349d0b45a5fe18b09789c_0,04f-01,04f-01,Active,False,Transportation,5/8/2020,Shapefile,DVRPC|PEV|EV,Vector,University of Maryland,ArcGIS Hub,,4/6/2019,"Municipal level results from the DVRPC/UC Davis EV Planning Toolkit for ArcGIS. Visit the Story Map here. This dataset contains current (2017) and projected numbers of Plug-In Electrical Vehicles (PEVs) at the municipal level for the Delaware Valley region. The municipal PEV counts were aggregated from the census block group counts, assigning the counts from each block group to the municipality housing that block group's centroid. The projected PEV distribution is based on a scenario in which 5 percent of passenger vehicles in the Greater Philadelphia region (or about 200,000 vehicles) are PEVs. Please note that the percentage of passenger vehicles that are PEVs is not available for the New Jersey side of the region due to data limitations. The following datasets were used to obtain these results using the EV Planning Toolkit: 2017 vehicle registration data provided by the Pennsylvania Department of Transportation. 2017 vehicle registration data from the New Jersey Motor Vehicle Commission provided by the New Jersey Department of Environmental Protection. 2012-2016 American Community Survey 5-year Estimates. LEHD Origin-Destination Employment Statistics (LODES), version 7. Block group-to-block group commuting distances from DVRPC's Travel Improvement Model 2.1, accessed December 2017.If you have any questions regarding this dataset, please contact:Adam Beam, Research Analyst | Office of Energy and Climate Change Initiativesabeam@dvrpc.org | (215) 238-2830",https://hub.arcgis.com/datasets/438a35cc544349d0b45a5fe18b09789c_0,,2019,[2019 TO 2019],2019,Public,DVRPC Region - Plug-In Electrical Vehicle Municipal level data,English,DVRPC Region - Plug-In Electrical Vehicle Municipal level data: Delaware Valley Regional Planning Commission,"{""http://schema.org/url"":""http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/438a35cc544349d0b45a5fe18b09789c_0"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services1.arcgis.com/LWtWv6q6BJyKidj8/arcgis/rest/services/DVRPC_EV_MCD/FeatureServer/0"",""http://schema.org/downloadUrl"":""http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/438a35cc544349d0b45a5fe18b09789c_0.zip""}",,,False,Dataset|Service,Delaware Valley Regional Planning Commission,"40.06,-75.265","Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-76.15,39.51,-74.38,40.61",Pennsylvania|Delaware|New Jersey|Maryland
4d360675145241f691e8d3655de2b287_0,04f-01,04f-01,Active,False,Transportation,6/11/2020,Shapefile,Transportation|DVRPC|Traffic Count|AADT|Vehicle|Volume,Vector,University of Maryland,ArcGIS Hub,,5/26/2020,"DVRPC collects traffic volume counts at over 5,000 locations each year. The data is collected by the pneumatic tubes you see laying across the road. DVRPC also obtains traffic data collected by other entities and includes that data in its database as a public service. Traffic data is used by transportation engineers and planners, developers, market analysts, and may be of interest to the general public.",https://hub.arcgis.com/datasets/4d360675145241f691e8d3655de2b287_0,,2020,[2020 TO 2020],2020,Public,DVRPC Traffic Counts,English,Traffic Counts: Delaware Valley,"{""http://schema.org/url"":""https://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/4d360675145241f691e8d3655de2b287_0"",""http://schema.org/downloadUrl"":""https://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/4d360675145241f691e8d3655de2b287_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://arcgis.dvrpc.org/portal/rest/services/Transportation/TrafficCounts/FeatureServer/0""}",,,False,Dataset|Service,Delaware Valley Regional Planning Commission,"39.755,-18.07","Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-76.24,38.9,40.1,40.61",Pennsylvania|Delaware|New Jersey|Maryland
34206e4dad9346dba5bf45b5971bf2b0_0,04f-01,04f-01,Active,False,Transportation,6/11/2020,Shapefile,freight|us dot|fhwa|highway|fast act|philadelphia|dvrpc,Vector,University of Maryland,ArcGIS Hub,,5/26/2020,"The National Highway Freight Network is composed of the Primary Highway Freight System (PHFS), other Interstate portions, Critical Rural Freight Corridors (CRFCs), and Critical Urban Freight Corridors (CUFCs). The PHFS was set by the FAST Act. CRFCs and CUFCs have yet to be designated.",https://hub.arcgis.com/datasets/34206e4dad9346dba5bf45b5971bf2b0_0,,2020,[2020 TO 2020],2020,Public,USDOT Primary Highway Freight System (PHFS),English,Primary Highway Freight System (PHFS): Delaware Valley,"{""http://schema.org/url"":""https://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/34206e4dad9346dba5bf45b5971bf2b0_0"",""http://schema.org/downloadUrl"":""https://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/34206e4dad9346dba5bf45b5971bf2b0_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://arcgis.dvrpc.org/portal/rest/services/Freight/us_dot_phfn/FeatureServer/0""}",,,False,Dataset|Service,Delaware Valley Regional Planning Commission,"40.2,-75.495","Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-76.9,39.43,-74.09,40.97",Pennsylvania|Delaware|New Jersey|Maryland
79975f1a080c43588e0fb332349d9d57_0,04f-01,04f-01,Active,False,Transportation,3/6/2020,Shapefile,Airport|Heliport|Transportation|FAA Facilities|Regional Airport System Plan|RASP,Vector,University of Maryland,ArcGIS Hub,,2/12/2020,"The points in this layer represent the location of public airports and select heliports in DVRPC's 28-County Data Service Area.Attribute fields titled ""RASP"" and ""RASP_Type"" were included to indicate whether an airport is part of DVRPC's Regional Airport System Plan (RASP). The RASP currently contains 24 airports: 3 commercial, 10 reliever, and 11 general aviation or recreational facilities. In addition, the current RASP identifies three operating public use heliports and one military airbase. The ""DVRPC_REG"" field indicates whether a facility is within the DVRPC 9-county region.Additional attribute data pertaining to these facilities may be sourced from the Federal Aviation Administration (FAA). The FAA provides airport data for the entire United States via various downloadable tables: http://www.faa.gov/airports/airport_safety/airportdata_5010/",https://hub.arcgis.com/datasets/79975f1a080c43588e0fb332349d9d57_0,,2020,[2020 TO 2020],2020,Public,DVRPC Airport Points,English,DVRPC Airport Points: Delaware Valley Regional Planning Commission,"{""http://schema.org/url"":""http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/79975f1a080c43588e0fb332349d9d57_0"",""http://schema.org/downloadUrl"":""http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/79975f1a080c43588e0fb332349d9d57_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services1.arcgis.com/LWtWv6q6BJyKidj8/arcgis/rest/services/AirportPoints/FeatureServer/0""}",,,False,Dataset|Service,Delaware Valley Regional Planning Commission,"39.98,-75.54","Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-76.97,38.99,-74.11,40.97",Pennsylvania|Delaware|New Jersey|Maryland
e28068048c8047cc96aa4416bce50aa3_0,04f-01,04f-01,Active,False,Transportation,3/6/2020,Shapefile,Airport|Heliport|Transportation|FAA Facilities|Regional Airport System Plan|RASP|Footprint,Vector,University of Maryland,ArcGIS Hub,,1/28/2020,"This layer represents footprints of public airports and select heliports in DVRPC's 28-County Data Service Area. The features in this layer were generated by digitizing all discernable runways, taxiways, aircraft parking areas, tarmac, and aircraft hangers using the best available aerial imagery.Attribute fields titled ""RASP"" and ""RASP_Type"" were included to indicate whether an airport is part of DVRPC's Regional Airport System Plan (RASP). The RASP currently contains 24 airports: 3 commercial, 10 reliever, and 11 general aviation or recreational facilities. In addition, the current RASP identifies three operating public use heliports and one military airbase. The ""DVRPC_REG"" field indicates whether a facility is within the DVRPC 9-county region. The ""FP_UPDATED"" field indicates the year of aerial imagery that was used to update the facility's footprint.Additional attribute data pertaining to these facilities may be sourced from the Federal Aviation Administration (FAA). The FAA provides airport data for the entire United States via various downloadable tables: http://www.faa.gov/airports/airport_safety/airportdata_5010/",https://hub.arcgis.com/datasets/e28068048c8047cc96aa4416bce50aa3_0,,2020,[2020 TO 2020],2020,Public,DVRPC Airport Footprints,English,DVRPC Airport Footprints: Delaware Valley Regional Planning Commission,"{""http://schema.org/url"":""http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/e28068048c8047cc96aa4416bce50aa3_0"",""http://schema.org/downloadUrl"":""http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/e28068048c8047cc96aa4416bce50aa3_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services1.arcgis.com/LWtWv6q6BJyKidj8/arcgis/rest/services/AirportFootprints/FeatureServer/0""}",,,False,Dataset|Service,Delaware Valley Regional Planning Commission,"39.98,-75.54","Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-76.98,38.99,-74.1,40.97",Pennsylvania|Delaware|New Jersey|Maryland
1e39931da0e74fdbbf4194b046f7f605_0,04f-01,04f-01,Active,False,Boundaries,6/11/2020,Shapefile,DVRPC Region|Delaware|Extended DVRPC Region|Pennsylvania|New Jersey|various|Maryland|Boundaries,Vector,University of Maryland,ArcGIS Hub,,5/22/2020,"Linear county boundaries for Pennsylvania, New Jersey, Delaware, Maryland, New York, Connecticut, and the District of Columbia. Original Sources: PA - PennDOT NJ - NJOIT DE - DE Geological Survey MD, NY, CT, DC - ESRI Linework has been adjusted using the following methodology. NJ's boundaries overrode PA, since NJ's were highly accurate. PA overrode MD since PennDOT's were more accurate than ESRI's, and DE overrode PA & MD, since the ""arc"" of northernmost DE was a bit more accurate than PennDOT's or our original county boundaries. County boundaries in the DVRPC region have been adjusted to align with parcel data (where appropriate). NOTE: Use the following definition query if only need one county in DVRPC Region ""Co_Name"" LIKE '%Bucks%'",https://hub.arcgis.com/datasets/1e39931da0e74fdbbf4194b046f7f605_0,,2020,[2020 TO 2020],2020,Public,DVRPC County Boundaries (line),English,County Boundaries (line): Delaware Valley,"{""http://schema.org/url"":""https://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/1e39931da0e74fdbbf4194b046f7f605_0"",""http://schema.org/downloadUrl"":""https://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/1e39931da0e74fdbbf4194b046f7f605_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://arcgis.dvrpc.org/portal/rest/services/Boundaries/CountyBoundaries_Line/FeatureServer/0""}",,,False,Dataset|Service,Delaware Valley Regional Planning Commission,"41.385,-75.99","Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-80.37,37.8,-71.61,44.97",Pennsylvania|Delaware|New Jersey|Maryland
5f17251ec7a947b698e078452f58999f_0,04f-01,04f-01,Active,False,Boundaries,6/11/2020,Shapefile,Delaware|New Jersey|Maryland|28-County Region|DVRPC Region|Pennsylvania|Municipality|mcd|Boundaries|delaware,Vector,University of Maryland,ArcGIS Hub,,5/22/2020,"Municipal boundaries for Pennsylvania, New Jersey, Maryland, Delaware, and the District of Columbia with ortho-rectified municipal boundaries for the DVRPC Region. Municipal Boundaries have been edited by DVRPC to create a more accurate, seemless regional dataset for the DVRPC region and its surrounding area. This dataset was compiled from multiple sources. Original data sources (in order of drawing rank): DVRPC - for Mercer, Burlington, Camden, Gloucester counties in NJ (an adaptation of NJOIT's Mun Bounds) and Bucks, Montgomery, Philadelphia, Chester, and Delaware counties in PA. In most cases, boundaries have been adjusted to align with parcel data. NJOIT - remaining NJ counties (2008) PennDOT - remaining PA counties (2009) DE State Office of Mgmt & Budget - Delaware municipalities (2002) MD State Hwy Administration - Maryland municipalities (2003) Washington DC - ESRI **NOTE: NJ's coast has been clipped or unioned to ESRI's data CD detailed state boundary**Due to a consolidation, Princeton Twp and Princeton Boro in Mercer County, NJ in 2013, the  new municipality (named ""Princeton""), uses Princeton Boro's unique ID 3402160900. Princeton Township's unique ID (3402160915)no longer exists.Due to the name change from Washington Twp to Robbinsville Twp in Mercer County NJ in 2008, the unique ID (GEOID) for this municipality has changed from 3402177210 to 3402163850 . However, if you download 2000 census data from the Bureau's website, the unique ID (GEOID) for Robbinsville Township will still be 3402177210 in the census data you will have to manually change its GEOID to 3402163850 in order to get the 2000 data to join to the MCD file correctly.Due to name change from Birmingham Twp to Chadds Ford Twp in Delaware County, PA in 1997, the unique ID (GEOID) for this municipality has changed from 4204506552 to 4204512442.",https://hub.arcgis.com/datasets/5f17251ec7a947b698e078452f58999f_0,,2020,[2020 TO 2020],2020,Public,DVRPC Municipal Boundaries (polygon),English,Municipal Boundaries (polygon): Delaware Valley,"{""http://schema.org/url"":""https://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/5f17251ec7a947b698e078452f58999f_0"",""http://schema.org/downloadUrl"":""https://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/5f17251ec7a947b698e078452f58999f_0.zip"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://arcgis.dvrpc.org/portal/rest/services/Boundaries/MunicipalBoundaries/FeatureServer/0""}",,,False,Dataset|Service,Delaware Valley Regional Planning Commission,"40.1,-77.125","Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-80.38,37.84,-73.87,42.36",Pennsylvania|Delaware|New Jersey|Maryland
6684ac81d7ff4ee988f9ad46d73b9667_0,04f-01,04f-01,Active,False,Transportation,5/8/2020,Shapefile,EV|DVRPC|PEV|Census,Vector,University of Maryland,ArcGIS Hub,,2/7/2020,"Pennsylvania Census Block Group level results from the DVRPC/UC Davis EV Planning Toolkit for ArcGIS. Visit the Story Map here. This dataset contains current (2017) and projected numbers of Plug-In Electrical Vehicles (PEVs) at the census block group level for the Commonwealth of Pennsylvania. The future PEV projections are based on a scenario in which 5 percent of passenger vehicles in Pennsylvania (or about 400,000 vehicles) are PEVs. This dataset also includes data projecting workplace charging demand in number of charging events and kilowatt-hours of demand by census block group based on the aforementioned PEV projections for the following three scenarios: workplace charging is free, workplace charging is the same cost as home charging, and workplace charging is twice the cost of home charging. The following datasets were used to obtain these results using the EV Planning Toolkit: 2017 vehicle registration data provided by the Pennsylvania Department of Transportation. 2012-2016 American Community Survey 5-year Estimates. LEHD Origin-Destination Employment Statistics (LODES), version 7. Block group-to-block group commuting distances from DVRPC's Travel Improvement Model 2.1, accessed December 2017. Block group-to-block group commuting distances calculated from Esri's ArcGIS Network Analyst, used in 2017. If you have any questions regarding this dataset, please contact:Adam Beam, Research Analyst | Office of Energy and Climate Change Initiativesabeam@dvrpc.org | (215) 238-2830",https://hub.arcgis.com/datasets/6684ac81d7ff4ee988f9ad46d73b9667_0,,2020,[2020 TO 2020],2020,Public,Pennsylvania - Plug-In Electrical Vehicle Block Group level data,English,Pennsylvania - Plug-In Electrical Vehicle Block Group level data: Delaware Valley Regional Planning Commission,"{""http://schema.org/url"":""http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/6684ac81d7ff4ee988f9ad46d73b9667_0"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services1.arcgis.com/LWtWv6q6BJyKidj8/arcgis/rest/services/PA_Statewide_EV_Data_updates/FeatureServer/0"",""http://schema.org/downloadUrl"":""http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/6684ac81d7ff4ee988f9ad46d73b9667_0.zip""}",,,False,Dataset|Service,Delaware Valley Regional Planning Commission,"41.12,-77.605","Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-80.52,39.72,-74.69,42.52",Pennsylvania|Delaware|New Jersey|Maryland
9ee8951e0458453b97a8039e5eebb1f3_0,04f-01,04f-01,Active,False,Transportation,5/8/2020,Shapefile,EV|PEV|DVRPC,Vector,University of Maryland,ArcGIS Hub,,2/7/2020,"Pennsylvania and New Jersey municipal level results from the DVRPC/UC Davis EV Planning Toolkit for ArcGIS. Visit the Story Map here. This dataset contains current (2017) and projected numbers of Plug-In Electrical Vehicles (PEVs) at the municipal level for the Commonwealth of Pennsylvania and the State of New Jersey. The municipal PEV counts were aggregated from the census block group counts, assigning the counts from each block group to the municipality housing that block group's centroid. The future PEV projections are based on a scenario in which 5 percent of passenger vehicles in Pennsylvania (or about 400,000 vehicles) are PEVs. The following datasets were used to obtain these results using the EV Planning Toolkit: 2017 vehicle registration data provided by the Pennsylvania Department of Transportation. 2017 vehicle registration data from the New Jersey Motor Vehicle Commission provided by the New Jersey Department of Environmental Protection. 2012-2016 American Community Survey 5-year Estimates. LEHD Origin-Destination Employment Statistics (LODES), version 7. Block group-to-block group commuting distances from DVRPC's Travel Improvement Model 2.1, accessed December 2017. Block group-to-block group commuting distances calculated from Esri's ArcGIS Network Analyst, used in 2017.If you have any questions regarding this dataset, please contact:Adam Beam, Research Analyst | Office of Energy and Climate Change Initiativesabeam@dvrpc.org | (215) 238-2830",https://hub.arcgis.com/datasets/9ee8951e0458453b97a8039e5eebb1f3_0,,2020,[2020 TO 2020],2020,Public,PA and NJ - Plug-In Electrical Vehicle Municipal level data,English,PA and NJ - Plug-In Electrical Vehicle Municipal-level Data: Delaware Valley Regional Planning Commission,"{""http://schema.org/url"":""http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/9ee8951e0458453b97a8039e5eebb1f3_0"",""urn:x-esri:serviceType:ArcGIS#FeatureLayer"":""https://services1.arcgis.com/LWtWv6q6BJyKidj8/arcgis/rest/services/Statewide_MCD_EV_Data_updates/FeatureServer/0"",""http://schema.org/downloadUrl"":""http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/9ee8951e0458453b97a8039e5eebb1f3_0.zip""}",,,False,Dataset|Service,Delaware Valley Regional Planning Commission,"40.585,-77.3","Delaware River, Delaware|Delaware|Philadelphia, Pennsylvania|Pennsylvania|Maryland|New Jersey","-80.73,38.8,-73.87,42.37",Pennsylvania|Delaware|New Jersey|Maryland
